bathrooms,land_size_m2,building_age,electricity_power,district,location,description,city,certificate,url,bedrooms,property_condition,price_in_rp,building_size_m2,title,carports,floor_count
8,630 m²,,23000 Watt,Pakuwon Indah,"Pakuwon Indah, Surabaya","DISEWAKAN

Rumah 3lt  VILA BUKIT REGENCY

Lt.630m(18×35)
Lb.800m
6KT+6KM
2K ART+1KM
Kolam Renang+2KM
Garasi 2mobil
Pln 23.000w
Full Furnish
Hadap Selatan",Surabaya,SHM,https://www.rumah123.com/properti/surabaya/hor19406915/,6,,Rp 650 Juta/tahun,800 m²,Rumah Mewah 3 Lt Vila Bukit Regency Full Furnish Ada Kolam Renang,2,3
2,180 m²,,3500 Watt,Wiyung,"Wiyung, Surabaya","Disewa Rumah Royal Residence Cluster Depan B

LT: 9x20
LB: 200m2

KT: 4+1
KM: 2+1
LISTRIK 3500WATT
AIR PDAM KELOLA ROYAL
CARPORT MUAT 3
 95 JT/THN min. 2 THN

WATER HEATER
FULL AC 5
SEMI FURNISHED",Surabaya,SHM,https://www.rumah123.com/properti/surabaya/hor19121044/,4,Bagus,Rp 95 Juta/tahun,200 m²,Disewakan Rumah Mewah Royal Residence Cluster Depan,2,2
3,46 m²,,Lainnya,Pantai Indah Kapuk,"Pantai Indah Kapuk, Jakarta Utara","Lokasi Strategis,  dekat kemana2
jalan depan sangat lebar (4 mobil)
lingkungan Aman dan nyaman",Jakarta Utara,SHM,https://www.rumah123.com/properti/jakarta-utara/hor19569043/,3,Bagus,Rp 75 Juta/tahun,84 m²,Rumah Sewa 3 Kamar Tidur Murah Di Pik,1,3
3,106 m²,,Lainnya,Pecatu,"Pecatu, Badung","Rumah - Pecatu, Bali
**Disewakan/Dijual**

Spesifikasi,
^ Rumah baru
^ Pembayaran Bulanan
^ Dekat ke Dreamland Beach
^ Bangunan 3 Lantai
^ Hadap Laut dan bisa liat Sunset
^ 10 menit ke Bingin dan PadangPadang Beach
^ 20 menit ke Airport
^ 3 Floors
^ 2 Bedroom
^ 3 Bathroom
^ Living Area
^ Kitchen Set
^ Rooftop with unblock 360Â° unblock view
^ Water heater
^ Main Road Hook. 
^ Secure Parking garage 
^ 2 new air conditioning
^ Small space pluch pool
^ Full Furnished
^ Tidak boleh membawa hewan peliharaan (no pet)
^ Harga Sewa IDR 17,000,000,-/bulan (air, WiFi sudah termasuk)
^ Harga Jual IDR 2,400,000,000,-",Badung,SHM,https://www.rumah123.com/properti/badung/hor13907781/,2,Bagus,Rp 17 Juta per bulan,106 m²,"Disewakan Rumah Dekat Dengan Dreamland Beach Pecatu, Bali",,3
5,490 m²,,Lainnya,Padalarang,"Padalarang, Bandung Barat","*DISEWAKAN/DIJUAL Rumah lux dan cantik view danau di Kota Baru Parahyangan dekat IKEA*

L.Tanah :  490m² 
L.Bangunan : ±380m²
K.Tidur : 5+1
K.mandi : 5+1
Listrik : 3500 watt
Carport : 4 mobil
Air : Artesis
Sertifikat : SHM

Jual : 10.99 M nego
sewa : 250jt/thn nego

kode: Bemz",Bandung Barat,SHM,https://www.rumah123.com/properti/bandung-barat/hor38847631/,5,Bagus,Rp 250 Juta/tahun,120 m²,Rumah Lux Dan Cantik View Danau Di Kota Baru Parahyangan Dekat Ikea,4,1
3,250 m²,,4400 Watt,Sanur,"Sanur, Denpasar","Disewakan Villa furnished 1 lantai Sanur Bali 

Luas Tanah 250m2
Luas Bangunan ±120m2
Listrik 4.400
Air PDAM
Kamar tidur 2
Kamar mandi 3
Private pool 
Ruang Tamu 
Ruang keluarga 
Dapur
Furnished
Hadap Selatan 
Carport 

Lokasi premium: 
* 5 menit ke pantai Sindhu
* 9 menit ke Icon Bali mall
* 7 menit ke RS Bali Mandara
* 10 menit ke area Renon
* 15 menit ke Tol Bali Mandara
* 30 menit ke Bandara Ngurah Rai

Harga sewa 230jt/thn",Denpasar,SHM,https://www.rumah123.com/properti/denpasar/hor39380706/,2,Bagus,Rp 230 Juta/tahun,120 m²,DISEWAKAN VILLA FULL FURNISED LOK NYAMAN DI SANUR DENPASAR,1,1
2,100 m²,,Lainnya,Setiabudi,"Setiabudi, Bandung","LT 100 m&#xb2;
LB 150 m&#xb2;
Lm 6 m
KT 3
KM 2
2 lantai
Carport 1
Air Pdam
Hadap Barat
2200 watt

Lingkungan aman nyaman dan dekat dengan pusat perbelanjaan
Dekat ke berbagai Bank 
Dekat ke berbagai kampus (Marnat, polban , upi , stikes dll .)
Dekat ke tempat wisata
15 menit ke tol pasteur

SHM

Open Price IDr 50 jt/ Thn NEGO!",Bandung,Lainnya,https://www.rumah123.com/properti/bandung/hor15128385/,3,,Rp 50 Juta per tahun,150 m²,"Rumah Cijerokaso Gegerkalong dekat dengan berbagai kampus UPI, Nhai, Unpas, Polban, Poltek Pos dll (cocok untuk Hunian atau Kantor)",,
2,60 m²,,Lainnya,Green Lake City,"Green Lake City, Jakarta Barat","Disewakan : 

Rumah di Green Lake City
Cluster East Asia
Uk 4x15
2 Lantai
KT : 2+1
KM : 2
Listrik 4400
Unfurnished
AC 2 unit

Harga : 50jt/thn Nego


joy",Jakarta Barat,SHM,https://www.rumah123.com/properti/jakarta-barat/hor39392586/,2,Bagus,Rp 50 Juta/tahun,75 m²,Rumah 2 Lantai Green Lake City Siap Huni Tangerang,1,2
3,60 m²,,Lainnya,Jelambar,"Jelambar, Jakarta Barat","RUMAH UK 4X15M DI JELAMBAR
3LT
3KT 3KM
AIR PAM
LISTRIK 3500W

HARGA NEGO
INFO Dan SURVEY :
ANA
FAST RESPONSE VIA WA
*Cek Video di-Tiktok: anajelambar
FOLLOW MY INSTAGRAM : anajelambar
FOR UPDATE LISTING",Jakarta Barat,SHM,https://www.rumah123.com/properti/jakarta-barat/hor39377205/,3,Bagus,Rp 70 Juta/tahun,125 m²,ANA RUMAH UK 4X15M DI JELAMBAR,1,
1,72 m²,,1300 Watt,Kota Wisata,"Kota Wisata, Bogor","Rumah 1 lantai di Kota Wisata, Bogor.

For rent rumah di wilayah yang nyaman. Properti 1 lantai ini berada di lingkungan perumahan/komplek.

Rinciannya adalah sebagai berikut:

  - Kamar Tidur: 2
  - Kamar Mandi: 1
  - Sertifikat: HGB - Hak Guna Bangunan
  - Daya Listrik: 1300 W
  - Kondisi Perabotan: Unfurnished

Tidak hanya itu, properti ini layak untuk dimiliki karena:

  - Siap Huni.
  - Bebas Banjir.
  - Dekat Akses Transjakarta.
  - Dekat Akses Bus Kota.
  - Dekat Akses LRT.
  - Dekat Pusat Perbelanjaan.
  - Dekat Sekolah Internasional.
  - Dekat Fasilitas Kesehatan.
  - Dekat Tempat Ibadah.

Properti ini telah lengkap dengan fasilitas:

  - Keamanan 24 jam.
  - Kolam Renang.
  - Tempat Laundry.
  - Masjid.
  - CCTV.
  - Akses Parkir.
  - One Gate System.
  - Taman.
  - Jalur Telepon.
  - Tempat Jemuran.

Keberadaan rumah ini dekat fasilitas umum, hanya selangkah menuju berbagai fasilitas utama dan menarik.

Dengan Rp. 2.666.667, anda bisa langsung dapatkan rumah eksklusif di daerah Kota Wisata ini.

Tersedia juga untuk rental period Yearly.",Bogor,HGB,https://www.rumah123.com/properti/bogor/hor39420168/,2,Bagus,Rp 32 Juta/tahun,36 m²,"Rumah Sewa Nyaman Terawat, Cluster Favourite Kota Wisata Cibubur",1,1
4,530 m²,,23000 Watt,Menteng,"Menteng, Jakarta Pusat","Di sewakan rumah area Menteng
Cocok buat tinggal dan silent office
Jakarta pusat


Luas tanah 530 m2
Luas bangunan 400 m2
Bedroom 5
Batroom 4
Stroge room 1
Listrik 2300 watt
Furnished : patrialis

Harga sewa 600 juta 
Pertahun
Sebelum pajak

My list",Jakarta Pusat,SHM,https://www.rumah123.com/properti/jakarta-pusat/hor19398376/,5,Bagus,Rp 600 Juta/tahun,400 m²,Di Sewakan Rumah Bisa Untuk Silent Office Memteng,3,2
,120 m²,,Lainnya,Bandung Kota,"Bandung Kota, Bandung","Rumah di Bandung Kota.

Cek segera rumah 2 lantai yang modern ini,  disewakan dengan pemandangan asri yang menambah nilai estetika di lingkungan hunian. Rumah ini berada di wilayah Lokasi dipusat kota serta menawarkan lingkungan fasilitas yang lengkap, cocok untuk Anda yang menginginkan hunian nyaman.

Spesifikasi Utama Properti:

  - Kamar Tidur: 0
  - Kamar Mandi: 0
  - Sertifikat: -
  - Kondisi Perabotan: Furnished

Fitur unggulan:

  - Siap Huni.
  - Lokasi dipusat kota.
  - Properti Bisa Nego.
  - Lokasi Strategis.

Berlokasi di Bandung Kota, rumah ini memberikan kemudahan akses ke berbagai fasilitas menarik.

Dengan harga Rp. 200 JUTA /TH, anda bisa memiliki hunian terbaik yang sudah siap huni. Jangan lewatkan kesempatan untuk menikmati investasi di kawasan Bandung Kota yang nyaman ini!

Hubungi segera untuk informasi lebih lanjut!
Lilik",Bandung,Lainnya,https://www.rumah123.com/properti/bandung/hor38961169/,,Bagus,Rp 200 Juta/tahun,250 m²,RUANG USAHA UNTUK CAFE DI PASIR KALIKI BANDUNG,,1
1,120 m²,,1300 Watt,Arcamanik,"Arcamanik, Bandung","Disewakan rumah 1 lantai di wilayah Cisaranten Arcamanik.
Rumah baru bisa dihuni bulan Agustus 2025

Spesifikasi rumah :
  - Luas tanah 120 m2
  - Luas bangunan 45 m2
  - Kamar tidur 2
  - Kamar mandi 1
  - Carport 1 mobil
  - Sumber air jetpump
  - Daya listrik 1.300 watt
 
Lokasi rumah berikut mudah dijangkau, hanya selangkah menuju berbagai fasilitas utama dan menarik.

Dengan Rp. 27.000.000,-/tahun anda dapat langsung dapatkan rumah premium di daerah Arcamanik ini.",Bandung,SHM,https://www.rumah123.com/properti/bandung/hor39287621/,2,Bagus,Rp 27 Juta/tahun,45 m²,Disewakan Rumah 1 Lantai Di Cisaranten Arcamanik,1,1
3,712 m²,,16500 Watt,Simprug,"Simprug, Jakarta Selatan","SECURITY 24 JAM
MINIMUM SEWA 3 TAHUN
SIAP HUNI
TAMAN DEPAN + SAMPING
SWIMMMING POOL
JALAN LEBAR
GARASI 2 MOBIL + CARPORT 3 MOBIL",Jakarta Selatan,SHM,https://www.rumah123.com/properti/jakarta-selatan/hor19236628/,4,Bagus,Rp 130 Juta/bulan,700 m²,#MINIMUMSEWA3TAHUN# RUMAH SIAP HUNI 2 LANTAI DALAM KOMPLEK SIMPRUG GOLF,3,2
5,625 m²,,24000 Watt,Kemang,"Kemang, Jakarta Selatan","Beautiful 2 Storey Home with Pool & Garden in Kemang.
This stunning home sits on 625 sqm of land with 600 sqm of spacious living space. It offers 5 bright and roomy bedrooms, a private swimming pool, green backyard garden, garage and carport, and plenty of open space for family living or entertaining. Located in a quiet, comfortable neighborhood in Kemang, close to cafes, shops, and international schools—perfect for families or expats looking for both comfort and convenience.

Additional features include a service area for staff, 2 bedrooms and 1 bathroom, 1 storage, garage and carport, and semi-furnished interiors.
The home is in excellent condition—clean, bright, and move-in ready.",Jakarta Selatan,SHM,https://www.rumah123.com/properti/jakarta-selatan/hor39272366/,5,Bagus,"Rp 73,5 Juta/bulan",600 m²,"Spacious Kemang Home 5br, Pool, Big Backyard",4,2
4,300 m²,,23000 Watt,Kebayoran Baru,"Kebayoran Baru, Jakarta Selatan","Disewakan Rumah Cantik Area Senopati Kebayoran Baru Jakarta Selatan

Lt 300
Lb 350
Kamar 4
2 lantai 
Ada pool

Harga $.4.000/ month",Jakarta Selatan,SHM,https://www.rumah123.com/properti/jakarta-selatan/hor39367243/,4,Bagus,Rp 782 Juta/tahun,350 m²,Disewakan Cepat Rumah Modern Siap Huni Area Senopati Dekat Senayan.dan Scbd Dan Perbelanjaan Harga Rp.780 Juta Area Senopati Kebayoran Baru Jakarta Selatan,4,2
3,1006 m²,,Lainnya,Kemang,"Kemang, Jakarta Selatan","Rumah disewakan di Kemang bisa buat Kantor dan usaha Lainnya
Luas Tanah / Luas bangunan :1006 / 450 Meter Persegi
Rumahnya satu Lantai / Keramik
Rumahnya menghadap Ketimur
Kamar Tidur ada 4 dan Kamar Mandi ada 3
Kamar Pembantu Rumah Tangga  ada 2 + 1 
Daya Listriknya  : 10.600 Watt Pasca Bayar
Ada satu Line Telephone
Ada internet dan juga ada TV Cable
Ada Taman didepan Rumah < samping dan belakang Rumah
Sudah tersedia AC ada 4 Unit dan Kitchen setPosisi Rumah di Pojok
harga sewa 300 Juta pertahun 
minimal sewa 2 Tahun",Jakarta Selatan,SHM,https://www.rumah123.com/properti/jakarta-selatan/hor39286779/,4,Renovasi Minimum,Rp 300 Juta/tahun,450 m²,Rumah disewakan di Kemang,3,1
4,625 m²,,Lainnya,Kebayoran Baru,"Kebayoran Baru, Jakarta Selatan","Comfortable house in Brawijaya area, close to entertainment area, school, shopping,mall, sport area, a good value rent, 4 bedrooms,  swimming pool, Theater room, Gym room, well maintenance house, have a good value to rent and for the price can be negotiable


For viewing and other information Please call Febe : 0813 1122 9xxx",Jakarta Selatan,Lainnya,https://www.rumah123.com/properti/jakarta-selatan/hor9017485/,4,,Rp 77 Juta per bulan,700 m²,House  in Brawijaya area \&#34;Limitted Edition\&#34;.,,
4,700 m²,,Lainnya,Kemang,"Kemang, Jakarta Selatan","Located in strategic area.
It has 4 bedrooms and 4 bathrooms, and also swimming pool
Close to school, shops, transport, and Bussines area in Kemang.
Easy access to Mampang, Tendean, Prapanca, Kebayoran Baru.

For further information and other alternatives Please Call me Febe 0813 1122 9xxx 

Thanks",Jakarta Selatan,Lainnya,https://www.rumah123.com/properti/jakarta-selatan/hor9811433/,4,,"Rp 47,2 Juta per bulan",450 m²,Beautiful House For Your Family,,
4,670 m²,,Lainnya,Kebayoran Baru,"Kebayoran Baru, Jakarta Selatan","Beautiful modern house for rent @brawijaya.
Had 5 bedrooms, 4 bathrooms, 2 storey, separate dinning room, basement, etc.

For more info please call Febe 0813 1122 9xxx

Thanks",Jakarta Selatan,Lainnya,https://www.rumah123.com/properti/jakarta-selatan/hor9809235/,5,,Rp 120 Juta per bulan,700 m²,House  @Brawijaya,,
6,800 m²,,Lainnya,Ampera,"Ampera, Jakarta Selatan","Located at Ampera, South Jakarta, near Kemang, Jeruk Purut, Cipete, Cilandak, TB Simatupang.
Close to school, shops, transport.
It has 6 Bedrooms, and 6 bathrooms.
The price is USD 3600 per month (Negotiable), minimum 1 year rent.

For further information please call Febe 0813 1122 9xxx 
Thanks",Jakarta Selatan,Lainnya,https://www.rumah123.com/properti/jakarta-selatan/hor4847019/,6,,"Rp 48,6 Juta per bulan",550 m²,Big and Beautiful House,,
3,98 m²,,2200 Watt,BSD City,"BSD City, Tangerang","Dijual atau disewakan rumah Hiera Cluster Welton, BSD City

spek:
Luas tanah 98 m2 (7 x14)
Luas bangunan 118 m2
Kamar Tidur 3
Kamar mandi 3
Listrik 2200 watt
Kitchen set 
Hadap Selatan
Kanopi

Harga Sewa Rp 90 juta
Deposit Rp 10 juta 
Harga jual Rp 3 M

RB",Tangerang,SHM,https://www.rumah123.com/properti/tangerang/hor39281572/,3,Bagus,Rp 90 Juta/tahun,118 m²,Rumah Siap Huni Cluster Hiera Dekat ke Eastvara dan Tol Jatake,2,2
3,120 m²,,3500 Watt,Pasar Kemis,"Pasar Kemis, Tangerang","DISEWAKAN RUMAH 2 LANTAI SIAP HUNI UKURAN 8X15 DI SUVARNA SUTERA (LW110525)

Lokasi di Cluster Dakota, Suvarna Sutera
Spesifikasi Unit :
1. LT 120m2 (8x15), LB 147m2 I 2 Lantai 
2. 3+1 Kamar Tidur, 3+1 Kamar Mandi 
3. Listrik 3500 Watt, Carport 2 Mobil 
4. Sertifikat PPJB 

Harga Sewa 45Jt/Thn 
Rumah Chinida Properti menerima titip jual/beli/sewa properti Anda",Tangerang,PPJB,https://www.rumah123.com/properti/tangerang/hor39126439/,3,Bagus,Rp 45 Juta/tahun,147 m²,Disewakan Rumah 2 Lantai 8x15 di Cluster Dakota By Rumah Chinida,2,2
1,90 m²,,1300 Watt,Cikupa Citra Raya,"Cikupa Citra Raya, Tangerang","Disewa Rumah di Cluster Bolzano, Villaggio Citra Raya Tangerang

Luas tanah : 90 m2
Luas bangunan : 56 m2
Kamar tidur : 2
Kamar mandi : 1
Listrik : 1.300 watt

Surat SHM

Harga sewa: 23 juta/tahun (nego)

Berminat / Tanya-tanya dapat hubungi :
Dewi Chandra - Master Home Property

https://linkr.bio/dewimasterhomeproperty",Tangerang,SHM,https://www.rumah123.com/properti/tangerang/hor38911674/,2,Bagus,Rp 23 Juta/tahun,56 m²,"Disewa Rumah di Cluster Bolzano, Villaggio Citra Raya Tangerang",,1
3,84 m²,,Lainnya,Gading Serpong,"Gading Serpong, Tangerang","DIsewakan Rumah Baru Cluster Strozzi

Lt. 84 m2 ( 7x 12) type premium Attic
LB.92 m2

Kt  3+1 ( attic)
Km  3
Listrik 4400 W
Sdh ada  kitchen set + kompor tanam, cookerhood

Harga 85 jt tahun nego",Tangerang,PPJB,https://www.rumah123.com/properti/tangerang/hor39369089/,3,Bagus,Rp 85 Juta/tahun,92 m²,"Strozzi Gading Serpong, Rumah Baru, Dekat Umn",1,3
2,98 m²,,2200 Watt,Serpong Utara,"Serpong Utara, Tangerang Selatan","Rumah bergaya minimalist modern di Serpong Utara.

Dapatkan rumah 2 lantai yang modern ini,  disewakan dengan pemandangan indah yang menambah nilai estetika di lingkungan hunian. Rumah ini berada di wilayah yang mudah dijangkau serta menghadirkan lingkungan fasilitas yang lengkap, cocok untuk Anda yang menginginkan hunian nyaman.

Spesifikasi Utama Properti:

  - Kamar Tidur: 3
  - Kamar Mandi: 3
  - Sertifikat: SHM - Sertifikat Hak Milik
  - Daya Listrik: 2200 W
  - Kondisi Perabotan: Unfurnished

Dilengkapi dengan:

  - Wastafel.
  - Keamanan 24 jam.
  - Akses Parkir.
  - One Gate System.
  - Taman.
  - Taman.
  - Taman.

Fitur unggulan:

  - Bebas Banjir.
  - Siap Huni.
  - Cicilan Bertahap.
  - Dekat Akses Bus Kota.
  - Dekat Akses Bandara.
  - Dekat Pusat Perbelanjaan.
  - Dekat Sekolah Internasional.
  - Dekat Sekolah Negeri.
  - Dekat Universitas.
  - Dekat Fasilitas Kesehatan.
  - Dekat Tempat Wisata.
  - Dekat Tempat Ibadah.
  - Dekat Taman Kota.
  - Dekat Landmark.
  - Lokasi di Pusat Kota.
  - Dekat Kawasan Bisnis & Industri.
  - Adem & Sejuk.
  - Lingkungan Tenang dan Damai.
  - Pemandangan City View.
  - Cocok Untuk Investasi.
  - Akses Jalan Muat 2 Mobil.
  - Lokasi Strategis.
  - Lokasi Bebas Banjir.
  - One Gate System.

Terletak di Serpong Utara, rumah ini memberikan kemudahan akses ke berbagai fasilitas menarik.

Dengan harga Rp. 3.750.000, anda bisa memiliki hunian istimewa yang sudah siap huni dan bersertifikat SHM - Sertifikat Hak Milik. Ambil kesempatan untuk menikmati pengalaman tinggal di kawasan Serpong Utara yang nyaman ini!

Hubungi segera untuk informasi lebih lanjut!",Tangerang Selatan,SHM,https://www.rumah123.com/properti/tangerang-selatan/hor38998233/,2,Bagus,Rp 45 Juta/tahun,64 m²,Sewa Rumah 2 Lantai Graha Raya Strategis Murah,1,2
2,126 m²,,Lainnya,Gading Serpong,"Gading Serpong, Tangerang","*DISEWAKAN*
Rumah siap huni sektor 7A 
Gading Serpong

LT. 126 m²
LB. 100 m²
KT. 2+1
KM. 2
1 lantai
carport 1
listrik 2.200w
Harga 42jt/thn nego
(Minimal sewa 2 tahun)",Tangerang,SHM,https://www.rumah123.com/properti/tangerang/hor39397935/,2,Bagus,Rp 42 Juta/tahun,100 m²,Disewakan Rumah Di Sektor 7a Gading Serpong,1,1
3,250 m²,,2200 Watt,Pasar Kemis,"Pasar Kemis, Tangerang","Suvarna Sutera merupakan kawasan hunian bergaya ramah lingkungan serta mendukung pola hidup sehat. memiliki lokasi strategis, hunian ini dapat dijangkau oleh fasilitas umum, seperti sekolah, rumah sakit, pusat perbelanjaan serta infrastruktur transportasi umum. Terbukti perumahan Suvarna memiliki akses tol langsung berjarak hanya 500 M dari pintu keluar Pasar Kemis KM 31.5 dan menempuh waktu 30 menit berkendara dari Jakarta. Kedepan aksesnya direncanakan bertambah seperti Tol JORR 3 yang langsung menghubungkan Bandara Soekarno Hatta dan Jakarta Selatan. Serta rencana pembangunan transportasi massal LRT/MRT Cikarang – Balaraja.

Suvarna Sutera terletak di Tangerang, berada di jalur perdagangan Jakarta menuju Merak dengan akses tol langsung berjarak hanya 500 meter dari Exit tol Pasar Kemis – KM 31.5 dan hanya 30 menit untuk berkendara dari Jakarta menuju Suvarna Sutera. 

Hubungi kami untuk info lebih lanjut. Kami siap membantu sehingga Aman, Mudah & Untung.

*ALE",Tangerang,Lainnya,https://www.rumah123.com/properti/tangerang/hor15621440/,4,Bagus,Rp 80 Juta per tahun,170 m²,Disewakan Rumah Siap Huni Di 2 Lantai Kondisi Bagus Di Suvarna Alam,1,2
1,84 m²,,1300 Watt,Cisauk,"Cisauk, Tangerang","rumah siap huni di serpong garden 2
luas tanah 84 m2 
luas bangunan 36 m2 
kamar tidur 2
kamar mandi 1
1 lantai
5 menit ke stasiun kereta cisauk
10 menit ke aeon mall bsd.",Tangerang,SHM,https://www.rumah123.com/properti/tangerang/hor8160659/,2,Bagus,Rp 22 Juta/tahun,36 m²,Rumah Siap Huni Di Serpong Garden 2 Dekat Stasiun Cisauk,,1
2,300 m²,,5500 Watt,Wiyung,"Wiyung, Surabaya","Disewakan rumah
Surabaya Barat - Wiyung
Row jalan kembar

Luas tanah 300 (15x20) 
Luas bangunan 300 (2 lantai) 
KT 4+1
KM luar 2+1
KM dalam 1
Ada tempat terbuka di belakang dan atas
Lahan parkir muat 2 mobil
Garasi 2 mobil
Sewa 87.5juta nego/tahun
Minim 2 tahun



wi",Surabaya,SHM,https://www.rumah123.com/properti/surabaya/hor39412017/,4,Bagus,"Rp 87,5 Juta/tahun",300 m²,"Rumah Luas 300 Wiyung Bisa Utk Kantor, Usaha",2,2
2,180 m²,,3500 Watt,Pontianak Tenggara,"Pontianak Tenggara, Pontianak","Sewa Rumah AR Saleh BLKI Dekat Sekolah Ternama Pontianak

Lokasi Jalan AR. Saleh, Komplek Citra Graha Indah
Lokasi Sebelah Sekolah Bina Mulia
Luas Tanah 12m x 15m
Luas Bangunan 12m x 10m
Kamar Tidur 3
Kamar Mandi 2
PLN 3500w
PDAM
Plus AC 3 Unit
Kondisi Siap Huni
Kawasan Nyaman dan Strategis

Harga Sewa 50 Juta/Tahun Nego

Minat? Hubungi :
Hengki Alfapro 08125624xxx
Susi Alfapro 082153782xxx",Pontianak,SHM,https://www.rumah123.com/properti/pontianak/hor16504061/,3,Bagus,Rp 50 Juta per tahun,120 m²,Sewa Rumah Ar Saleh Blki Dekat Sekolah Ternama Pontianak,2,1
2,112 m²,,Lainnya,Dukuh Pakis,"Dukuh Pakis, Surabaya","*Disewakan  Rumah Bagus Di Pakis Tirtosari* 

Luas Tanah: 112 m2 ( 7x16)
Luas Bangunan: 2 lt
KT: 3
KM: 2
Listrik: 3500
Harga: 50 jt/ Min 2 thn
Hadap: Utara
Harga: 50 jt/thn ( min 2thn)
Garasi / carport : 2 mobil
Row Jalan: 2 mobil
Sertifikat: Surat Ijo",Surabaya,Lainnya,https://www.rumah123.com/properti/surabaya/hor19569519/,3,,Rp 50 Juta/tahun,112 m²,Disewakan  Rumah Bagus Di Pakis Tirtosari,,2
1,25 m²,,Lainnya,Kalisari,"Kalisari, Surabaya","Sewa Cepat Apartemen Amor atas Mall ITS Unair Pakuwon City

Lantai : 25
Unit : hook
Luas Semi Gross : 55m
Kamar Tidur : 2
Kamar Mandi : 1
Kosongan / Furnish : Furnish
Listrik : 2200w
Hadap : Timur
View : pool & sea
#santo

Harga :60 jt/thn",Surabaya,HGB,https://www.rumah123.com/properti/surabaya/hor39306597/,2,Bagus,Rp 60 Juta/tahun,25 m²,Sewa Cepat Apartemen Amor Atas Mall Its Unair Pakuwon City2 Kamar,,1
3,302 m²,,6600 Watt,Wisata Bukit Mas,"Wisata Bukit Mas, Surabaya","Rumah Disewakan Wisata Bukit Mas Mewah Posisi Hook Baru Renovasi

Spesifikasi 
Luas Tanah : 302m
Luas Bangunan : 245m
Bangunan 2 lantai
Kamar Tidur : 4 + 1 Kamar ART
Kamar Mandi : 3 + 1 Kamar Mandi ART
Sertifikat : SHM
Hadap : Selatan-Timur
Listrik : 6600w
AC 6pcs Baru Disetiap Kamar + Ruang Keluarga
Dapur Bersih Dalam + Dapur Kotor Luar
Carport 2 Mobil + Garasi 2 Mobil
Non Furnished
Ada Waterheater

Ambil minim 2 Tahun
MORE INFO
HANIF:0812-5222-0xxx
RAY WHITE

HR008",Surabaya,Lainnya,https://www.rumah123.com/properti/surabaya/hor39272631/,4,Bagus,Rp 99 Juta/tahun,245 m²,Rumah Disewakan Wisata Bukit Mas Hook Mewah Surabaya Barat,2,2
3,202 m²,,Lainnya,Kelapa Gading,"Kelapa Gading, Jakarta Utara",Sewa rumah pelangi raya luas 202 selatan,Jakarta Utara,SHM,https://www.rumah123.com/properti/jakarta-utara/hor39206594/,4,,Rp 110 Juta/tahun,350 m²,Sewa Rumah Minimalis Di.pelangi Raya.luas 202.selatan,2,2
2,144 m²,,3500 Watt,Pakuwon City,"Pakuwon City, Surabaya","Disewakan rumah PAKUWON CITY

Dekat supermarket Hokky
Lt 9x16,lb 235 m""
3km tdr(2 kmr mandi dlm).
Pln 5500 watt,2tandon air,4 AC
Full furnish,kompor,water heater
Sewa rp.100 jt/thn",Surabaya,SHM,https://www.rumah123.com/properti/surabaya/hor14688746/,3,Bagus,Rp 100 Juta per tahun,235 m²,Rumah Pakuwon City Dekat Supermarket Hokky,1,2
3,113 m²,,Lainnya,Banjarsari,"Banjarsari, Solo","Disewakan rumah 2 lantai ada furnished di  Mangkubumen dekat Solo Paragon tengah kota Solo

Luas tanah 113 m2
Luas bangunan 164 m2
Kamar tidur 3+1
Kamar mandi 3+1
Air sumur dan pdam
Carport 1
Ac 3 unit
Row jalan simpangan 2 mobil lancar
Cluster
Ada taman depan belakang

Dekat :
- Manahan
- Paragon Mall
- Paragon hotel

Harga sewa Rp 65 juta/tahun

ig : miss megan huang
fb : miss huang megan harcourts


Cari rumah murah area prime se-solo raya, melalui Harcourts Solo Raya 

Informasi lengkap tentang properti bisa klik profile diatas
Buyer Bebas Fee",Solo,SHM,https://www.rumah123.com/properti/solo/hor38958577/,3,Bagus,Rp 65 Juta/tahun,164 m²,Rumah 2 Lantai Furnished Dijual & Sewakan Dekat Solo Paragon Mall,1,1
